-0.00432,3.29,0.0254,-8.71E-07,-0.0864,1.645,0.127,-8.71E+00,,,-0.0864,4.145,-2.373
-0.00432,3.29,0.0254,-8.70E-07,-0.0864,1.645,0.127,-8.70E+00,,,-0.0864,4.145,-2.373
-0.00432,3.45,0.0254,-8.69E-07,-0.0864,1.725,0.127,-8.69E+00,,,-0.0864,4.225,-2.373
-0.00432,3.36,0.0174,-8.68E-07,-0.0864,1.68,0.087,-8.68E+00,,,-0.0864,4.18,-2.413
-0.00231,3.36,0.0254,-8.67E-07,-0.0462,1.68,0.127,-8.67E+00,,,-0.0462,4.18,-2.373
-0.0042,3.29,0.0254,-8.66E-07,-0.084,1.645,0.127,-8.66E+00,,,-0.084,4.145,-2.373
-0.00231,3.36,0.0254,-8.65E-07,-0.0462,1.68,0.127,-8.65E+00,,,-0.0462,4.18,-2.373
-0.0042,3.37,0.0335,-8.64E-07,-0.084,1.685,0.1675,-8.64E+00,,,-0.084,4.185,-2.3325
-0.00231,3.29,0.0254,-8.63E-07,-0.0462,1.645,0.127,-8.63E+00,,,-0.0462,4.145,-2.373
-0.00432,3.36,0.0254,-8.62E-07,-0.0864,1.68,0.127,-8.62E+00,,,-0.0864,4.18,-2.373
-0.00432,3.37,0.0254,-8.61E-07,-0.0864,1.685,0.127,-8.61E+00,,,-0.0864,4.185,-2.373
-0.00231,3.36,0.0254,-8.60E-07,-0.0462,1.68,0.127,-8.60E+00,,,-0.0462,4.18,-2.373
-0.00231,3.44,0.0254,-8.59E-07,-0.0462,1.72,0.127,-8.59E+00,,,-0.0462,4.22,-2.373
-0.0042,3.29,0.0335,-8.58E-07,-0.084,1.645,0.1675,-8.58E+00,,,-0.084,4.145,-2.3325
-0.000302,3.36,0.0259,-8.57E-07,-0.00604,1.68,0.1295,-8.57E+00,,,-0.00604,4.18,-2.3705
-0.0042,3.37,0.0415,-8.56E-07,-0.084,1.685,0.2075,-8.56E+00,,,-0.084,4.185,-2.2925
-0.0042,3.37,0.0254,-8.55E-07,-0.084,1.685,0.127,-8.55E+00,,,-0.084,4.185,-2.373
-0.00432,3.44,0.0254,-8.54E-07,-0.0864,1.72,0.127,-8.54E+00,,,-0.0864,4.22,-2.373
-0.00231,3.44,0.0254,-8.53E-07,-0.0462,1.72,0.127,-8.53E+00,,,-0.0462,4.22,-2.373
